eta^-2rho^-2a^-2U^-2,0.0
eta^-2rho^-2a^-2U^-1,0.0
eta^-2rho^-2a^-2U^0,0.0
eta^-2rho^-2a^-2U^1,0.0
eta^-2rho^-2a^-2U^2,0.0
eta^-2rho^-2a^-1U^-2,0.0
eta^-2rho^-2a^-1U^-1,0.0
eta^-2rho^-2a^-1U^0,0.0
eta^-2rho^-2a^-1U^1,0.0
eta^-2rho^-2a^-1U^2,0.0
eta^-2rho^-2a^0U^-2,0.0
eta^-2rho^-2a^0U^-1,0.0
eta^-2rho^-2a^0U^0,0.0
eta^-2rho^-2a^0U^1,0.0
eta^-2rho^-2a^0U^2,0.0
eta^-2rho^-2a^1U^-2,0.0
eta^-2rho^-2a^1U^-1,0.0
eta^-2rho^-2a^1U^0,0.0
eta^-2rho^-2a^1U^1,0.0
eta^-2rho^-2a^1U^2,0.0
eta^-2rho^-2a^2U^-2,0.0
eta^-2rho^-2a^2U^-1,0.0
eta^-2rho^-2a^2U^0,0.0
eta^-2rho^-2a^2U^1,0.0
eta^-2rho^-2a^2U^2,0.0
eta^-2rho^-1a^-2U^-2,0.0
eta^-2rho^-1a^-2U^-1,0.0
eta^-2rho^-1a^-2U^0,0.0
eta^-2rho^-1a^-2U^1,0.0
eta^-2rho^-1a^-2U^2,0.0
eta^-2rho^-1a^-1U^-2,0.0
eta^-2rho^-1a^-1U^-1,0.0
eta^-2rho^-1a^-1U^0,0.0
eta^-2rho^-1a^-1U^1,0.0
eta^-2rho^-1a^-1U^2,0.0
eta^-2rho^-1a^0U^-2,0.0
eta^-2rho^-1a^0U^-1,0.0
eta^-2rho^-1a^0U^0,0.0
eta^-2rho^-1a^0U^1,0.0
eta^-2rho^-1a^0U^2,0.0
eta^-2rho^-1a^1U^-2,0.0
eta^-2rho^-1a^1U^-1,0.0
eta^-2rho^-1a^1U^0,0.0
eta^-2rho^-1a^1U^1,0.0
eta^-2rho^-1a^1U^2,0.0
eta^-2rho^-1a^2U^-2,0.0
eta^-2rho^-1a^2U^-1,0.0
eta^-2rho^-1a^2U^0,0.0
eta^-2rho^-1a^2U^1,0.0
eta^-2rho^-1a^2U^2,0.0
eta^-2rho^0a^-2U^-2,0.0
eta^-2rho^0a^-2U^-1,0.0
eta^-2rho^0a^-2U^0,0.0
eta^-2rho^0a^-2U^1,0.0
eta^-2rho^0a^-2U^2,0.0
eta^-2rho^0a^-1U^-2,0.0
eta^-2rho^0a^-1U^-1,0.0
eta^-2rho^0a^-1U^0,0.0
eta^-2rho^0a^-1U^1,0.0
eta^-2rho^0a^-1U^2,0.0
eta^-2rho^0a^0U^-2,0.0
eta^-2rho^0a^0U^-1,0.0
eta^-2rho^0a^0U^0,0.0
eta^-2rho^0a^0U^1,0.0
eta^-2rho^0a^0U^2,0.0
eta^-2rho^0a^1U^-2,0.0
eta^-2rho^0a^1U^-1,0.0
eta^-2rho^0a^1U^0,0.0
eta^-2rho^0a^1U^1,0.0
eta^-2rho^0a^1U^2,0.0
eta^-2rho^0a^2U^-2,0.0
eta^-2rho^0a^2U^-1,0.0
eta^-2rho^0a^2U^0,0.0
eta^-2rho^0a^2U^1,0.0
eta^-2rho^0a^2U^2,0.0
eta^-2rho^1a^-2U^-2,0.0
eta^-2rho^1a^-2U^-1,0.0
eta^-2rho^1a^-2U^0,0.0
eta^-2rho^1a^-2U^1,0.0
eta^-2rho^1a^-2U^2,0.0
eta^-2rho^1a^-1U^-2,0.0
eta^-2rho^1a^-1U^-1,0.0
eta^-2rho^1a^-1U^0,0.0
eta^-2rho^1a^-1U^1,0.0
eta^-2rho^1a^-1U^2,0.0
eta^-2rho^1a^0U^-2,0.0
eta^-2rho^1a^0U^-1,0.0
eta^-2rho^1a^0U^0,0.0
eta^-2rho^1a^0U^1,0.0
eta^-2rho^1a^0U^2,0.0
eta^-2rho^1a^1U^-2,0.0
eta^-2rho^1a^1U^-1,0.0
eta^-2rho^1a^1U^0,0.0
eta^-2rho^1a^1U^1,0.0
eta^-2rho^1a^1U^2,0.0
eta^-2rho^1a^2U^-2,0.0
eta^-2rho^1a^2U^-1,0.0
eta^-2rho^1a^2U^0,0.0
eta^-2rho^1a^2U^1,0.0
eta^-2rho^1a^2U^2,0.0
eta^-2rho^2a^-2U^-2,0.0
eta^-2rho^2a^-2U^-1,0.0
eta^-2rho^2a^-2U^0,0.0
eta^-2rho^2a^-2U^1,0.0
eta^-2rho^2a^-2U^2,0.0
eta^-2rho^2a^-1U^-2,0.0
eta^-2rho^2a^-1U^-1,0.0
eta^-2rho^2a^-1U^0,0.0
eta^-2rho^2a^-1U^1,0.0
eta^-2rho^2a^-1U^2,0.0
eta^-2rho^2a^0U^-2,0.0
eta^-2rho^2a^0U^-1,0.0
eta^-2rho^2a^0U^0,0.0
eta^-2rho^2a^0U^1,0.0
eta^-2rho^2a^0U^2,0.0
eta^-2rho^2a^1U^-2,0.0
eta^-2rho^2a^1U^-1,0.0
eta^-2rho^2a^1U^0,0.0
eta^-2rho^2a^1U^1,0.0
eta^-2rho^2a^1U^2,0.0
eta^-2rho^2a^2U^-2,0.0
eta^-2rho^2a^2U^-1,0.0
eta^-2rho^2a^2U^0,0.0
eta^-2rho^2a^2U^1,0.0
eta^-2rho^2a^2U^2,0.0
eta^-1rho^-2a^-2U^-2,0.0
eta^-1rho^-2a^-2U^-1,0.0
eta^-1rho^-2a^-2U^0,0.0
eta^-1rho^-2a^-2U^1,0.0
eta^-1rho^-2a^-2U^2,0.0
eta^-1rho^-2a^-1U^-2,0.0
eta^-1rho^-2a^-1U^-1,0.0
eta^-1rho^-2a^-1U^0,0.0
eta^-1rho^-2a^-1U^1,0.0
eta^-1rho^-2a^-1U^2,0.0
eta^-1rho^-2a^0U^-2,0.0
eta^-1rho^-2a^0U^-1,0.0
eta^-1rho^-2a^0U^0,0.0
eta^-1rho^-2a^0U^1,0.0
eta^-1rho^-2a^0U^2,0.0
eta^-1rho^-2a^1U^-2,0.0
eta^-1rho^-2a^1U^-1,0.0
eta^-1rho^-2a^1U^0,0.0
eta^-1rho^-2a^1U^1,0.0
eta^-1rho^-2a^1U^2,0.0
eta^-1rho^-2a^2U^-2,0.0
eta^-1rho^-2a^2U^-1,0.0
eta^-1rho^-2a^2U^0,0.0
eta^-1rho^-2a^2U^1,0.0
eta^-1rho^-2a^2U^2,0.0
eta^-1rho^-1a^-2U^-2,0.0
eta^-1rho^-1a^-2U^-1,0.0
eta^-1rho^-1a^-2U^0,0.0
eta^-1rho^-1a^-2U^1,0.0
eta^-1rho^-1a^-2U^2,0.0
eta^-1rho^-1a^-1U^-2,0.0
eta^-1rho^-1a^-1U^-1,0.0
eta^-1rho^-1a^-1U^0,0.0
eta^-1rho^-1a^-1U^1,0.0
eta^-1rho^-1a^-1U^2,0.0
eta^-1rho^-1a^0U^-2,0.0
eta^-1rho^-1a^0U^-1,0.0
eta^-1rho^-1a^0U^0,0.0
eta^-1rho^-1a^0U^1,0.0
eta^-1rho^-1a^0U^2,0.0
eta^-1rho^-1a^1U^-2,0.0
eta^-1rho^-1a^1U^-1,0.0
eta^-1rho^-1a^1U^0,0.0
eta^-1rho^-1a^1U^1,0.0
eta^-1rho^-1a^1U^2,0.0
eta^-1rho^-1a^2U^-2,0.0
eta^-1rho^-1a^2U^-1,0.0
eta^-1rho^-1a^2U^0,0.0
eta^-1rho^-1a^2U^1,0.0
eta^-1rho^-1a^2U^2,0.0
eta^-1rho^0a^-2U^-2,0.0
eta^-1rho^0a^-2U^-1,0.0
eta^-1rho^0a^-2U^0,0.0
eta^-1rho^0a^-2U^1,0.0
eta^-1rho^0a^-2U^2,0.0
eta^-1rho^0a^-1U^-2,0.0
eta^-1rho^0a^-1U^-1,0.0
eta^-1rho^0a^-1U^0,0.0
eta^-1rho^0a^-1U^1,0.0
eta^-1rho^0a^-1U^2,0.0
eta^-1rho^0a^0U^-2,0.0
eta^-1rho^0a^0U^-1,0.0
eta^-1rho^0a^0U^0,0.0
eta^-1rho^0a^0U^1,0.0
eta^-1rho^0a^0U^2,0.0
eta^-1rho^0a^1U^-2,0.0
eta^-1rho^0a^1U^-1,0.0
eta^-1rho^0a^1U^0,0.0
eta^-1rho^0a^1U^1,0.0
eta^-1rho^0a^1U^2,0.0
eta^-1rho^0a^2U^-2,0.0
eta^-1rho^0a^2U^-1,0.0
eta^-1rho^0a^2U^0,0.0
eta^-1rho^0a^2U^1,0.0
eta^-1rho^0a^2U^2,0.0
eta^-1rho^1a^-2U^-2,0.0
eta^-1rho^1a^-2U^-1,0.0
eta^-1rho^1a^-2U^0,0.0
eta^-1rho^1a^-2U^1,0.0
eta^-1rho^1a^-2U^2,0.0
eta^-1rho^1a^-1U^-2,0.0
eta^-1rho^1a^-1U^-1,0.0
eta^-1rho^1a^-1U^0,0.0
eta^-1rho^1a^-1U^1,0.0
eta^-1rho^1a^-1U^2,0.0
eta^-1rho^1a^0U^-2,0.0
eta^-1rho^1a^0U^-1,0.0
eta^-1rho^1a^0U^0,0.0
eta^-1rho^1a^0U^1,0.0
eta^-1rho^1a^0U^2,0.0
eta^-1rho^1a^1U^-2,0.0
eta^-1rho^1a^1U^-1,0.0
eta^-1rho^1a^1U^0,0.0
eta^-1rho^1a^1U^1,0.0
eta^-1rho^1a^1U^2,0.0
eta^-1rho^1a^2U^-2,0.0
eta^-1rho^1a^2U^-1,0.0
eta^-1rho^1a^2U^0,0.0
eta^-1rho^1a^2U^1,0.0
eta^-1rho^1a^2U^2,0.0
eta^-1rho^2a^-2U^-2,0.0
eta^-1rho^2a^-2U^-1,0.0
eta^-1rho^2a^-2U^0,0.0
eta^-1rho^2a^-2U^1,0.0
eta^-1rho^2a^-2U^2,0.0
eta^-1rho^2a^-1U^-2,0.0
eta^-1rho^2a^-1U^-1,0.0
eta^-1rho^2a^-1U^0,0.0
eta^-1rho^2a^-1U^1,0.0
eta^-1rho^2a^-1U^2,0.0
eta^-1rho^2a^0U^-2,0.0
eta^-1rho^2a^0U^-1,0.0
eta^-1rho^2a^0U^0,0.0
eta^-1rho^2a^0U^1,0.0
eta^-1rho^2a^0U^2,0.0
eta^-1rho^2a^1U^-2,0.0
eta^-1rho^2a^1U^-1,0.0
eta^-1rho^2a^1U^0,0.0
eta^-1rho^2a^1U^1,0.0
eta^-1rho^2a^1U^2,0.0
eta^-1rho^2a^2U^-2,0.0
eta^-1rho^2a^2U^-1,0.0
eta^-1rho^2a^2U^0,0.0
eta^-1rho^2a^2U^1,0.0
eta^-1rho^2a^2U^2,0.0
eta^0rho^-2a^-2U^-2,0.0
eta^0rho^-2a^-2U^-1,0.0
eta^0rho^-2a^-2U^0,0.0
eta^0rho^-2a^-2U^1,0.0
eta^0rho^-2a^-2U^2,0.0
eta^0rho^-2a^-1U^-2,0.0
eta^0rho^-2a^-1U^-1,0.0
eta^0rho^-2a^-1U^0,0.0
eta^0rho^-2a^-1U^1,0.0
eta^0rho^-2a^-1U^2,0.0
eta^0rho^-2a^0U^-2,0.0
eta^0rho^-2a^0U^-1,0.0
eta^0rho^-2a^0U^0,0.0
eta^0rho^-2a^0U^1,0.0
eta^0rho^-2a^0U^2,0.0
eta^0rho^-2a^1U^-2,0.0
eta^0rho^-2a^1U^-1,0.0
eta^0rho^-2a^1U^0,0.0
eta^0rho^-2a^1U^1,0.0
eta^0rho^-2a^1U^2,0.0
eta^0rho^-2a^2U^-2,0.0
eta^0rho^-2a^2U^-1,0.0
eta^0rho^-2a^2U^0,0.0
eta^0rho^-2a^2U^1,0.0
eta^0rho^-2a^2U^2,0.0
eta^0rho^-1a^-2U^-2,0.0
eta^0rho^-1a^-2U^-1,0.0
eta^0rho^-1a^-2U^0,0.0
eta^0rho^-1a^-2U^1,0.0
eta^0rho^-1a^-2U^2,0.0
eta^0rho^-1a^-1U^-2,0.0
eta^0rho^-1a^-1U^-1,0.0007319336103560167
eta^0rho^-1a^-1U^0,0.0
eta^0rho^-1a^-1U^1,0.0
eta^0rho^-1a^-1U^2,0.0
eta^0rho^-1a^0U^-2,0.0
eta^0rho^-1a^0U^-1,0.0
eta^0rho^-1a^0U^0,0.0
eta^0rho^-1a^0U^1,0.0
eta^0rho^-1a^0U^2,0.0
eta^0rho^-1a^1U^-2,0.0
eta^0rho^-1a^1U^-1,0.0
eta^0rho^-1a^1U^0,0.0
eta^0rho^-1a^1U^1,0.0
eta^0rho^-1a^1U^2,0.0
eta^0rho^-1a^2U^-2,0.0
eta^0rho^-1a^2U^-1,0.0
eta^0rho^-1a^2U^0,0.0
eta^0rho^-1a^2U^1,0.0
eta^0rho^-1a^2U^2,0.0
eta^0rho^0a^-2U^-2,0.0
eta^0rho^0a^-2U^-1,0.0
eta^0rho^0a^-2U^0,0.0
eta^0rho^0a^-2U^1,0.0
eta^0rho^0a^-2U^2,0.0
eta^0rho^0a^-1U^-2,0.0
eta^0rho^0a^-1U^-1,0.0
eta^0rho^0a^-1U^0,0.0
eta^0rho^0a^-1U^1,0.0
eta^0rho^0a^-1U^2,0.0
eta^0rho^0a^0U^-2,0.0
eta^0rho^0a^0U^-1,0.0
eta^0rho^0a^0U^0,0.0
eta^0rho^0a^0U^1,0.0
eta^0rho^0a^0U^2,0.0
eta^0rho^0a^1U^-2,0.0
eta^0rho^0a^1U^-1,0.0
eta^0rho^0a^1U^0,0.0
eta^0rho^0a^1U^1,0.0
eta^0rho^0a^1U^2,0.0
eta^0rho^0a^2U^-2,0.0
eta^0rho^0a^2U^-1,0.0
eta^0rho^0a^2U^0,0.0
eta^0rho^0a^2U^1,0.0
eta^0rho^0a^2U^2,0.0
eta^0rho^1a^-2U^-2,0.0
eta^0rho^1a^-2U^-1,0.0
eta^0rho^1a^-2U^0,0.0
eta^0rho^1a^-2U^1,0.0
eta^0rho^1a^-2U^2,0.0
eta^0rho^1a^-1U^-2,0.0
eta^0rho^1a^-1U^-1,0.0
eta^0rho^1a^-1U^0,0.0
eta^0rho^1a^-1U^1,0.0
eta^0rho^1a^-1U^2,0.0
eta^0rho^1a^0U^-2,0.0
eta^0rho^1a^0U^-1,0.0
eta^0rho^1a^0U^0,0.0
eta^0rho^1a^0U^1,0.0
eta^0rho^1a^0U^2,0.0
eta^0rho^1a^1U^-2,0.0
eta^0rho^1a^1U^-1,0.0
eta^0rho^1a^1U^0,0.0
eta^0rho^1a^1U^1,0.0
eta^0rho^1a^1U^2,0.0
eta^0rho^1a^2U^-2,0.0
eta^0rho^1a^2U^-1,0.0
eta^0rho^1a^2U^0,0.0
eta^0rho^1a^2U^1,0.0
eta^0rho^1a^2U^2,0.0
eta^0rho^2a^-2U^-2,0.0
eta^0rho^2a^-2U^-1,0.0
eta^0rho^2a^-2U^0,0.0
eta^0rho^2a^-2U^1,0.0
eta^0rho^2a^-2U^2,0.0
eta^0rho^2a^-1U^-2,0.0
eta^0rho^2a^-1U^-1,0.0
eta^0rho^2a^-1U^0,0.0
eta^0rho^2a^-1U^1,0.0
eta^0rho^2a^-1U^2,0.0
eta^0rho^2a^0U^-2,3.414602146548389e-07
eta^0rho^2a^0U^-1,0.0
eta^0rho^2a^0U^0,0.0
eta^0rho^2a^0U^1,0.0
eta^0rho^2a^0U^2,0.0
eta^0rho^2a^1U^-2,0.0
eta^0rho^2a^1U^-1,0.0
eta^0rho^2a^1U^0,0.0
eta^0rho^2a^1U^1,0.0
eta^0rho^2a^1U^2,0.0
eta^0rho^2a^2U^-2,0.0
eta^0rho^2a^2U^-1,0.0
eta^0rho^2a^2U^0,0.0
eta^0rho^2a^2U^1,0.0
eta^0rho^2a^2U^2,0.0
eta^1rho^-2a^-2U^-2,0.0
eta^1rho^-2a^-2U^-1,0.0
eta^1rho^-2a^-2U^0,0.0
eta^1rho^-2a^-2U^1,0.0
eta^1rho^-2a^-2U^2,0.0
eta^1rho^-2a^-1U^-2,0.0
eta^1rho^-2a^-1U^-1,0.0
eta^1rho^-2a^-1U^0,0.0
eta^1rho^-2a^-1U^1,0.0
eta^1rho^-2a^-1U^2,0.0
eta^1rho^-2a^0U^-2,0.0
eta^1rho^-2a^0U^-1,0.0027020348406721325
eta^1rho^-2a^0U^0,0.0
eta^1rho^-2a^0U^1,0.0
eta^1rho^-2a^0U^2,0.0
eta^1rho^-2a^1U^-2,0.0
eta^1rho^-2a^1U^-1,0.0
eta^1rho^-2a^1U^0,0.0
eta^1rho^-2a^1U^1,0.0
eta^1rho^-2a^1U^2,0.0
eta^1rho^-2a^2U^-2,0.0
eta^1rho^-2a^2U^-1,0.0
eta^1rho^-2a^2U^0,0.032851171939504445
eta^1rho^-2a^2U^1,0.0
eta^1rho^-2a^2U^2,0.0
eta^1rho^-1a^-2U^-2,2.0470130281727584e-08
eta^1rho^-1a^-2U^-1,0.0008256348720612227
eta^1rho^-1a^-2U^0,0.0
eta^1rho^-1a^-2U^1,0.0
eta^1rho^-1a^-2U^2,0.0
eta^1rho^-1a^-1U^-2,0.0
eta^1rho^-1a^-1U^-1,11.986078194504875
eta^1rho^-1a^-1U^0,0.0
eta^1rho^-1a^-1U^1,0.0
eta^1rho^-1a^-1U^2,0.0
eta^1rho^-1a^0U^-2,0.0
eta^1rho^-1a^0U^-1,0.0
eta^1rho^-1a^0U^0,0.0
eta^1rho^-1a^0U^1,0.0
eta^1rho^-1a^0U^2,0.0
eta^1rho^-1a^1U^-2,0.0
eta^1rho^-1a^1U^-1,0.0
eta^1rho^-1a^1U^0,0.0
eta^1rho^-1a^1U^1,0.0
eta^1rho^-1a^1U^2,0.0
eta^1rho^-1a^2U^-2,0.0
eta^1rho^-1a^2U^-1,0.0
eta^1rho^-1a^2U^0,0.0
eta^1rho^-1a^2U^1,0.0
eta^1rho^-1a^2U^2,0.0
eta^1rho^0a^-2U^-2,0.0
eta^1rho^0a^-2U^-1,0.0
eta^1rho^0a^-2U^0,0.0
eta^1rho^0a^-2U^1,0.0
eta^1rho^0a^-2U^2,0.0
eta^1rho^0a^-1U^-2,0.0
eta^1rho^0a^-1U^-1,0.0018843780475450937
eta^1rho^0a^-1U^0,0.0
eta^1rho^0a^-1U^1,0.0
eta^1rho^0a^-1U^2,0.0
eta^1rho^0a^0U^-2,0.0
eta^1rho^0a^0U^-1,0.0
eta^1rho^0a^0U^0,0.0
eta^1rho^0a^0U^1,0.0
eta^1rho^0a^0U^2,0.0
eta^1rho^0a^1U^-2,0.0
eta^1rho^0a^1U^-1,0.0
eta^1rho^0a^1U^0,0.0
eta^1rho^0a^1U^1,0.0
eta^1rho^0a^1U^2,0.0
eta^1rho^0a^2U^-2,0.0
eta^1rho^0a^2U^-1,0.0
eta^1rho^0a^2U^0,0.0
eta^1rho^0a^2U^1,0.0
eta^1rho^0a^2U^2,0.0
eta^1rho^1a^-2U^-2,0.0
eta^1rho^1a^-2U^-1,0.0
eta^1rho^1a^-2U^0,0.0
eta^1rho^1a^-2U^1,0.0
eta^1rho^1a^-2U^2,0.0
eta^1rho^1a^-1U^-2,0.0
eta^1rho^1a^-1U^-1,0.0
eta^1rho^1a^-1U^0,0.0
eta^1rho^1a^-1U^1,0.0
eta^1rho^1a^-1U^2,0.0
eta^1rho^1a^0U^-2,0.0
eta^1rho^1a^0U^-1,0.0
eta^1rho^1a^0U^0,0.0
eta^1rho^1a^0U^1,0.0
eta^1rho^1a^0U^2,0.0
eta^1rho^1a^1U^-2,0.0
eta^1rho^1a^1U^-1,0.0
eta^1rho^1a^1U^0,0.0
eta^1rho^1a^1U^1,0.0
eta^1rho^1a^1U^2,0.0
eta^1rho^1a^2U^-2,0.0
eta^1rho^1a^2U^-1,0.0
eta^1rho^1a^2U^0,0.0
eta^1rho^1a^2U^1,0.0
eta^1rho^1a^2U^2,0.0
eta^1rho^2a^-2U^-2,0.0
eta^1rho^2a^-2U^-1,0.0
eta^1rho^2a^-2U^0,0.0
eta^1rho^2a^-2U^1,0.0
eta^1rho^2a^-2U^2,0.0
eta^1rho^2a^-1U^-2,0.0
eta^1rho^2a^-1U^-1,0.0
eta^1rho^2a^-1U^0,0.0
eta^1rho^2a^-1U^1,0.0
eta^1rho^2a^-1U^2,0.0
eta^1rho^2a^0U^-2,0.0
eta^1rho^2a^0U^-1,0.0
eta^1rho^2a^0U^0,0.0
eta^1rho^2a^0U^1,0.0
eta^1rho^2a^0U^2,0.0
eta^1rho^2a^1U^-2,0.0
eta^1rho^2a^1U^-1,0.0
eta^1rho^2a^1U^0,0.0
eta^1rho^2a^1U^1,0.0
eta^1rho^2a^1U^2,0.0
eta^1rho^2a^2U^-2,0.0
eta^1rho^2a^2U^-1,0.0
eta^1rho^2a^2U^0,0.26811642859901597
eta^1rho^2a^2U^1,0.0
eta^1rho^2a^2U^2,0.0
eta^2rho^-2a^-2U^-2,1.2645086530984657e-06
eta^2rho^-2a^-2U^-1,0.0
eta^2rho^-2a^-2U^0,0.0
eta^2rho^-2a^-2U^1,0.0
eta^2rho^-2a^-2U^2,0.0
eta^2rho^-2a^-1U^-2,0.0
eta^2rho^-2a^-1U^-1,0.0
eta^2rho^-2a^-1U^0,0.0
eta^2rho^-2a^-1U^1,0.0
eta^2rho^-2a^-1U^2,0.0
eta^2rho^-2a^0U^-2,0.0
eta^2rho^-2a^0U^-1,0.0
eta^2rho^-2a^0U^0,0.0
eta^2rho^-2a^0U^1,0.0
eta^2rho^-2a^0U^2,0.0
eta^2rho^-2a^1U^-2,0.0
eta^2rho^-2a^1U^-1,0.0
eta^2rho^-2a^1U^0,0.0
eta^2rho^-2a^1U^1,0.0
eta^2rho^-2a^1U^2,0.0
eta^2rho^-2a^2U^-2,0.0
eta^2rho^-2a^2U^-1,0.0
eta^2rho^-2a^2U^0,0.0
eta^2rho^-2a^2U^1,0.0
eta^2rho^-2a^2U^2,0.0
eta^2rho^-1a^-2U^-2,0.0
eta^2rho^-1a^-2U^-1,0.0
eta^2rho^-1a^-2U^0,0.0
eta^2rho^-1a^-2U^1,0.0
eta^2rho^-1a^-2U^2,0.0
eta^2rho^-1a^-1U^-2,0.0
eta^2rho^-1a^-1U^-1,0.0
eta^2rho^-1a^-1U^0,0.0
eta^2rho^-1a^-1U^1,0.0
eta^2rho^-1a^-1U^2,0.0
eta^2rho^-1a^0U^-2,0.0
eta^2rho^-1a^0U^-1,0.0
eta^2rho^-1a^0U^0,0.0
eta^2rho^-1a^0U^1,0.0
eta^2rho^-1a^0U^2,0.0
eta^2rho^-1a^1U^-2,0.0
eta^2rho^-1a^1U^-1,0.0
eta^2rho^-1a^1U^0,0.0
eta^2rho^-1a^1U^1,0.0
eta^2rho^-1a^1U^2,0.0
eta^2rho^-1a^2U^-2,0.0
eta^2rho^-1a^2U^-1,0.0
eta^2rho^-1a^2U^0,0.8798054773923301
eta^2rho^-1a^2U^1,0.0
eta^2rho^-1a^2U^2,0.0
eta^2rho^0a^-2U^-2,0.0
eta^2rho^0a^-2U^-1,0.0
eta^2rho^0a^-2U^0,0.0
eta^2rho^0a^-2U^1,0.0
eta^2rho^0a^-2U^2,0.0
eta^2rho^0a^-1U^-2,0.0
eta^2rho^0a^-1U^-1,0.006015901554267648
eta^2rho^0a^-1U^0,0.0
eta^2rho^0a^-1U^1,0.0
eta^2rho^0a^-1U^2,0.0
eta^2rho^0a^0U^-2,0.0
eta^2rho^0a^0U^-1,0.0
eta^2rho^0a^0U^0,0.0
eta^2rho^0a^0U^1,0.0
eta^2rho^0a^0U^2,0.0
eta^2rho^0a^1U^-2,0.0
eta^2rho^0a^1U^-1,0.0
eta^2rho^0a^1U^0,0.0
eta^2rho^0a^1U^1,0.0
eta^2rho^0a^1U^2,0.0
eta^2rho^0a^2U^-2,0.0
eta^2rho^0a^2U^-1,0.0
eta^2rho^0a^2U^0,0.0
eta^2rho^0a^2U^1,0.0
eta^2rho^0a^2U^2,0.0
eta^2rho^1a^-2U^-2,0.0
eta^2rho^1a^-2U^-1,0.0
eta^2rho^1a^-2U^0,0.0
eta^2rho^1a^-2U^1,0.0
eta^2rho^1a^-2U^2,0.0
eta^2rho^1a^-1U^-2,0.0
eta^2rho^1a^-1U^-1,0.0
eta^2rho^1a^-1U^0,0.0
eta^2rho^1a^-1U^1,0.0
eta^2rho^1a^-1U^2,0.0
eta^2rho^1a^0U^-2,0.0
eta^2rho^1a^0U^-1,0.0
eta^2rho^1a^0U^0,0.0
eta^2rho^1a^0U^1,0.0
eta^2rho^1a^0U^2,0.0
eta^2rho^1a^1U^-2,0.0
eta^2rho^1a^1U^-1,0.0
eta^2rho^1a^1U^0,0.0
eta^2rho^1a^1U^1,0.0
eta^2rho^1a^1U^2,0.0
eta^2rho^1a^2U^-2,0.0
eta^2rho^1a^2U^-1,0.0
eta^2rho^1a^2U^0,0.0
eta^2rho^1a^2U^1,0.0
eta^2rho^1a^2U^2,0.0
eta^2rho^2a^-2U^-2,0.0
eta^2rho^2a^-2U^-1,0.0
eta^2rho^2a^-2U^0,0.0
eta^2rho^2a^-2U^1,0.0
eta^2rho^2a^-2U^2,0.0
eta^2rho^2a^-1U^-2,2.5746540761383753e-07
eta^2rho^2a^-1U^-1,0.0
eta^2rho^2a^-1U^0,0.0
eta^2rho^2a^-1U^1,0.0
eta^2rho^2a^-1U^2,0.0
eta^2rho^2a^0U^-2,5.9499773825390654e-06
eta^2rho^2a^0U^-1,0.0
eta^2rho^2a^0U^0,0.0
eta^2rho^2a^0U^1,0.0
eta^2rho^2a^0U^2,0.0
eta^2rho^2a^1U^-2,0.0
eta^2rho^2a^1U^-1,0.0
eta^2rho^2a^1U^0,0.0
eta^2rho^2a^1U^1,0.0
eta^2rho^2a^1U^2,0.0
eta^2rho^2a^2U^-2,0.0
eta^2rho^2a^2U^-1,0.0
eta^2rho^2a^2U^0,0.0
eta^2rho^2a^2U^1,0.0
eta^2rho^2a^2U^2,0.0
